-4.98957738524663,-10.996966414406877,-4.98957738524663,-4.98957738524663,-4.98957738524663,-8.036951719508647,-15.964610118210132,-4.98957738524663,-6.4717476303694,6.321006106256747,-4.98957738524663,-4.98957738524663,-8.547140119716346,-8.547140119716346,-4.217640691897931,-8.547140119716346,-13.140513832476568,-8.547140119716346,-14.091532240777276,-14.322451555584605,-5.92922966624454,-5.92922966624454,-12.19151628174305,-12.005402857524716,-8.708979773002042,-18.948717101605023,-8.708979773002042,-3.291749241096485,-8.708979773002042,-6.109169593155149,-1.1362960511781772,-14.019218503936752,-11.03416363892693,-6.109169593155149,-7.181320187624899,-6.109169593155149,-0.3731838300557515,-6.314094152634813,-6.314094152634813,-19.503861733260855,-10.616387891425726,7.878727449237162,-6.314094152634813,-7.535177064815118,-6.314094152634813,-6.314094152634813,-4.94914072656,-4.94914072656,-4.94914072656,-15.844326317759643,-4.94914072656,-4.94914072656,-4.94914072656,-4.94914072656,-4.94914072656,-6.963047808267915,3.126861779327074,-0.7281364370024299,-10.922614401449493,-10.922614401449493,-26.218368590758296,-7.517577379107437,-7.517577379107437,-11.730031627576569,-7.294882371487353,-6.928986589371288,-6.928986589371288,-6.928986589371288,-6.928986589371288,-6.14763072708358,-6.14763072708358,-6.14763072708358,-6.14763072708358,-6.14763072708358,-20.029198971967812,-16.09927160923593,-6.14763072708358,-24.254194597959035,0.7095747782391646,-3.4730763874728194,-5.575686357591635,-13.556554543210572,3.250167170536375,-7.363921253089936,9.464004310533037,4.93296400210215,9.404067619839022,-3.307568584351556,-1.2319529106290152,-10.434294483233566,-6.458580799327429,-6.458580799327429,-7.173698898058577,-6.356007074512573,-6.356007074512573,-6.356007074512573,-7.406733569612313,-8.899051619668,-6.356007074512573,-4.637422712463684,-23.902550361441094,3.592187143407842,2.0347505060274966,-6.704873747495141,-15.493767444881232,-12.8530899705586,-10.790326602678705,-4.810563599443457,-12.035181893105445,3.189797438341001,1.2497688920574048,-4.810563599443457,1.2497688920574048,-4.810563599443457,3.9608331261818193,-4.810563599443457,-12.956486614714507,-4.949788936998441,-4.949788936998441,-4.949788936998441,-4.949788936998441,-4.949788936998441,-4.949788936998441,-4.278138274807246,-5.737970073493736,-5.737970073493736,-5.737970073493736,-5.737970073493736,-11.281879704255347,-10.947929541376244,-10.947929541376244,-10.947929541376244,1.3247082715964151,-2.6109644548418967,16.238203279149698,-11.423047404073918,-4.74947006011254,-7.617585917060971,-7.617585917060971,-14.66328624738665,-4.973691364028631,-0.554274877221714,-8.213044385442817,7.9442886629029745,1.9756473106231929,-6.387986656812882,-6.387986656812882,-6.387986656812882,-6.387986656812882,-6.387986656812882,-6.387986656812882,-6.387986656812882,-1.311244825787402,-11.099479816161145,-11.099479816161145,-8.03818993357447,-8.03818993357447,-1.5115699651950119,0.026758520841281077,-8.03818993357447,5.1977867778912845,-3.0687561405829067,2.2603334198380653,-4.714294015648173,-3.0687561405829067,-3.0687561405829067,-3.0687561405829067,-3.0687561405829067,2.113971974191983,-15.776826626567473,-3.0687561405829067,-3.0687561405829067,-3.0687561405829067,-3.0687561405829067,-2.0585558086818354,-5.715296582757641,-5.715296582757641,-5.715296582757641,-4.977365544106431,-14.992162557077421,-11.791864323995089,-5.715296582757641,-7.61163280723374,-7.61163280723374,-2.8683429251710546,-7.775975849701532,-7.612090764730343,-0.8557436004086034,-7.612090764730343,-0.6221271531493265,-7.612090764730343,-5.79679102873369,-5.79679102873369,-12.48981704494535,-5.79679102873369,1.9176525143024026,-8.061356921936587,-15.582323918623484,-8.99342469290867,-8.99342469290867,2.56273288701376,-6.118116906624283,-6.118116906624283,-1.41816404202757,-5.383180906975524,-2.4592722377492744,6.143628316706082,-2.4592722377492744,-2.4592722377492744,7.976450794093972,3.1034083881612196,-2.4592722377492744,7.237353075474681,-9.217077950312456,-2.4592722377492744,-2.4592722377492744,-6.247404769701631,-10.01052485575775,-3.401693025318862,-3.401693025318862,-10.195178888738905,-7.18059987215358,9.3818720426181,-11.335863303196554,-11.885229791778375,-7.18059987215358,-1.861719087539206,-5.069833780758045,-9.839618949785473,-4.844525039798837,-1.861719087539206,-13.828568880908641,-1.861719087539206,-1.861719087539206,3.1757297219830023,-16.699637537509847,4.293808197619397,3.8447943792987482,-0.21276409139409752,-8.50520750632036,-8.50520750632036,-11.040091536884585,-9.874226005307548,-12.632076462970586,-9.874226005307548,-4.484424501116818,-4.484424501116818,-4.484424501116818,7.684374977659425,-10.018855622282336,1.8493005001434697,-4.484424501116818,-4.484424501116818,0.26671875530091005,-6.869896054291132,-6.869896054291132,-6.869896054291132,-6.869896054291132,-6.869896054291132,-2.5406305218402614,-8.977791668493566,-8.977791668493566,-18.67740774620059,-6.856949570105266,-3.953324271934288,-13.717150270024359,-10.857762446665552,-3.953324271934288,-3.953324271934288,-8.272020852773505,-2.369171180400298,-8.272020852773505,-8.272020852773505,3.403055741223116,-4.4148814018953,-4.4148814018953,-4.4148814018953,2.18202798425859,-4.4148814018953,5.6491454284923615,4.600080488278605,-4.4148814018953,-4.4148814018953,-4.4148814018953,-9.40792712142738,-13.26279848514052,-9.639739899579965,1.4511376682917854,-16.275452741619738,4.15575035166438,-4.024101672349615,-4.024101672349615,-4.413916065388079,-4.413916065388079,-4.413916065388079,-4.413916065388079,-2.602710500903846,-2.602710500903846,4.169929997431051,-17.147334237904335,-2.602710500903846,-2.602710500903846,3.304902276796388,-9.903760502383788,-9.903760502383788,-9.903760502383788,-15.788895319292873,-2.362979106857827,-2.362979106857827,-2.362979106857827,-2.362979106857827,-8.333408973586483,-2.362979106857827,-2.362979106857827,-2.362979106857827,-2.362979106857827,-2.362979106857827,-2.362979106857827,-5.521898988568668,-2.362979106857827,-7.147916759282745,-7.147916759282745,-7.147916759282745,-7.701602563053522,-3.3337093295535785,-7.701602563053522,-13.756674183354466,-7.701602563053522,-5.4359490192357045,0.3508800522326055,1.4181797946209265,-5.4359490192357045,-5.4359490192357045,-9.153754314704813,-19.134187765917137,-9.153754314704813,-1.561582822690964,-0.733366550399261,-2.014071893663372,-5.560310223275349,-12.423406853975612,0.20174518029372843,-5.560310223275349,-5.560310223275349,-5.560310223275349,-8.665071553541376,-4.662207286184723,-7.310031980963245,-4.662207286184723,-4.662207286184723,-4.662207286184723,-4.662207286184723,1.311536934462397,-4.662207286184723,-9.880005920795819,-9.880005920795819,-4.751842791484471,-4.751842791484471,-4.751842791484471,-4.751842791484471,-4.751842791484471,-4.751842791484471,-10.156736798354371,-4.751842791484471,-4.934897769001695,-4.934897769001695,-4.934897769001695,-4.934897769001695,-4.934897769001695,-4.934897769001695,-4.934897769001695,-8.92267723206005,-8.92267723206005,-8.92267723206005,-3.851799335446604,-3.851799335446604,-3.851799335446604,38.866273287343624,-3.851799335446604,-9.478266989121419,-9.478266989121419,-2.226358636109005,-11.229933834763864,0.8821807606546644,-13.04917134223022,-5.510456247360455,-5.510456247360455,-5.510456247360455,2.0160967519580395,-6.393291530433472,-3.8701906599270766,-3.8701906599270766,-3.8701906599270766,-3.8774414396964016,-3.8774414396964016,-3.8774414396964016,-4.860464164908442,0.8583453913730982,-4.860464164908442,-4.860464164908442,-0.7573642290443686,-7.054460048490881,14.552171259125261,-5.120481167171737,-5.120481167171737,2.620028842917467,-5.120481167171737,-3.3789104290964262,-8.968216810241792,-8.968216810241792,-8.968216810241792,32.68800346922699,9.487731191096369,9.25767609597183,11.605557887877266,9.25767609597183,9.25767609597183,12.146042864165116,5.455869250360475,5.455869250360475,19.35700575662288,5.455869250360475,5.455869250360475,11.968645433612034,17.373980811839786,24.02333751553452,25.083066889079504,12.301988535585206,8.909171650176573,4.6191887203457505,7.783769038938242,7.783769038938242,7.783769038938242,6.676369373261097,12.4058901294092,6.676369373261097,21.7181389871342,6.676369373261097,6.676369373261097,9.68469159815358,14.879534347767823,9.855390094859,11.724554560691617,6.78468755835113,6.78468755835113,6.78468755835113,9.12097463816755,14.323558766987366,9.12097463816755,9.12097463816755,12.264591386684843,17.926939404195313,11.682631615710944,16.090229512653757,12.719360329556856,7.680985876520278,7.680985876520278,7.241800767474822,18.908393262747737,11.14289052048079,7.241800767474822,9.608724141005936,7.241800767474822,6.9438222225299056,6.9438222225299056,6.9438222225299056,6.9438222225299056,6.9438222225299056,6.9438222225299056,11.010870069043719,6.847232023298824,20.384190744269546,6.847232023298824,12.363900300545435,6.97556435144799,6.97556435144799,6.97556435144799,12.051111870651475,8.151371932633605,8.151371932633605,8.99747227516312,13.024485090307678,8.99747227516312,8.99747227516312,18.390002886410848,8.93413006203751,8.93413006203751,8.93413006203751,21.19777474211118,7.835422924548623,7.835422924548623,11.308112728754407,13.359140652001393,12.242676844615543,12.242676844615543,14.113012967797523,12.140717783496566,8.339932101640354,8.339932101640354,8.339932101640354,16.484640508718584,8.106252454167832,11.719005737652276,6.335665865106922,6.335665865106922,6.335665865106922,6.335665865106922,6.335665865106922,6.335665865106922,11.294218546984686,11.294218546984686,12.269776318091557,5.983863830947465,5.983863830947465,12.466590147348498,5.983863830947465,5.291932801400845,5.291932801400845,5.291932801400845,5.291932801400845,5.291932801400845,5.291932801400845,5.291932801400845,5.291932801400845,9.715905819683107,9.715905819683107,9.715905819683107,9.715905819683107,7.012921891837046,7.012921891837046,9.474509581150693,12.561419546692825,7.012921891837046,7.012921891837046,8.5925742455092,8.5925742455092,8.5925742455092,8.5925742455092,16.028520152408543,10.758472163299897,14.587277459410897,10.16727920227471,5.280479654711508,10.848283881646461,5.280479654711508,5.280479654711508,5.280479654711508,17.94659660911614,8.224502541949882,16.49043389504237,8.026892739963383,8.026892739963383,8.026892739963383,8.026892739963383,8.026892739963383,8.609907851958614,8.609907851958614,8.609907851958614,5.404846530340872,5.404846530340872,10.691613345905838,5.404846530340872,5.404846530340872,5.404846530340872,5.404846530340872,5.404846530340872,5.404846530340872,5.404846530340872,7.273693268544799,7.273693268544799,7.273693268544799,6.826066996036659,6.826066996036659,6.826066996036659,6.826066996036659,6.826066996036659,6.826066996036659,6.826066996036659,8.09676578073329,8.09676578073329,8.09676578073329,8.331102607382086,8.331102607382086,8.331102607382086,8.331102607382086,9.833183562075815,13.874642087846263,9.833183562075815,7.592571999437088,7.592571999437088,7.592571999437088,7.592571999437088,7.592571999437088,4.455272211324783,4.455272211324783,4.455272211324783,4.455272211324783,4.455272211324783,4.455272211324783,4.455272211324783,7.327099104310533,7.327099104310533,7.327099104310533,9.596049320261578,9.596049320261578,11.66005106496842,5.261583624478846,5.261583624478846,5.261583624478846,5.261583624478846,5.261583624478846,5.261583624478846,5.261583624478846,6.511657815333986,6.511657815333986,6.511657815333986,8.860019058275695,8.860019058275695,8.076412506783004,10.023852720030943,8.076412506783004,8.076412506783004,5.437360500665846,5.437360500665846,14.78014785975988,7.1009657374804735,7.1009657374804735,7.1009657374804735,7.1009657374804735,7.487945450656323,7.487945450656323,7.487945450656323,7.487945450656323,7.487945450656323,8.615924311499361,11.191165349141745,11.191165349141745,7.968893663009579,7.968893663009579,8.37158791281352,8.37158791281352,8.37158791281352,3.6194278180246036,7.552314060141395,3.6194278180246036,3.6194278180246036,3.6194278180246036,3.6194278180246036,3.6194278180246036,6.163630487125849,6.163630487125849,6.163630487125849,6.163630487125849,9.784206835024355,10.282507473042727,8.333520495321444,8.333520495321444,8.333520495321444,8.333520495321444,9.019322162056985,9.019322162056985,8.053001689603477,5.115318577248957,5.115318577248957,5.115318577248957,5.115318577248957,5.115318577248957,5.115318577248957,5.115318577248957,5.714173725659282,5.714173725659282,5.714173725659282,12.792173302901206,5.714173725659282,5.714173725659282,5.714173725659282,10.433151782279193,5.786728779492541,12.228283363772366,5.786728779492541,5.786728779492541,5.618715397714,5.618715397714,5.618715397714,5.618715397714,7.8040385755939985,7.8040385755939985,7.8040385755939985

